[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/26 17:24:08.201558 Reading conf
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345010 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345067 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345131 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345192 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345229 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345286 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345321 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345375 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345409 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345466 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345510 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345570 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345615 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345665 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345694 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345745 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345784 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345826 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345846 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345896 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345916 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.345956 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.345976 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346010 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346033 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346068 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346087 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346125 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346157 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346196 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346217 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346258 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346282 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346317 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346337 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346376 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346397 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346439 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346459 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346495 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346517 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346552 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346571 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346610 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346638 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346678 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346702 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346737 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346763 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346799 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346820 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346859 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346879 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346913 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346941 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.346977 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.346999 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347035 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347059 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347094 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347115 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347159 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347179 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347218 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347242 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347282 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347301 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347336 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347358 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347397 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347423 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347465 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347486 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347522 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347542 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347577 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347596 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347634 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347658 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347694 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347721 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347757 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347776 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347814 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347836 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347875 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347895 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347933 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.347959 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.347995 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348014 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348049 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348069 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348108 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348132 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348168 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348191 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348233 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348253 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348291 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348310 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348349 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348368 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348403 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348425 Upload file chunk start for: ./filetest/
[pearviewer/server/service:writeFileChunk] | INFO : file.go:136: 2025/06/27 11:11:26.348465 File Chunk written: ./filetest/test.txt
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:18: 2025/06/27 11:11:26.348482 Upload file chunk start for: 
[pearviewer/server/service:UploadFileChunk] | INFO : file.go:20: 2025/06/27 11:11:26.348498 File upload EOF
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 12:00:40.343068 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 12:00:40.343164 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 12:00:40.343211 Conf loaded
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 12:00:43.861205 Start Download File: ./filetest/test.txt
[pearviewer/server/service:DownloadFileStream] | INFO : file.go:43: 2025/06/27 12:00:43.948346 File read.
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 12:01:38.100704 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 12:01:38.100775 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 12:01:38.100835 Conf loaded
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 12:01:41.779569 Start Download File: ./filetest/test.txt
[pearviewer/server/service:DownloadFileStream] | INFO : file.go:43: 2025/06/27 12:01:41.868737 File read.
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 14:02:20.435886 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 14:02:20.435958 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 14:02:20.436017 Conf loaded
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 14:03:47.812237 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 14:03:47.812303 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 14:03:47.812353 Conf loaded
[pearviewer/server/grpc:(*dirServer).ListDir] | INFO : dir.go:59: 2025/06/27 14:03:56.304214 Received ListDirReq: dirName:"test" pathName:"./filetest/"
[pearviewer/server/service:ListDir] | INFO : dir.go:115: 2025/06/27 14:03:56.304438 List dir created
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 14:03:56.310723 Start Download File: ./filetest/testfile2.txt
[pearviewer/server/service:DownloadFileStream] | ERROR : file.go:21: 2025/06/27 14:03:56.310813 Failed to open file: ./filetest/testfile2.txt
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 14:05:50.220868 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 14:05:50.221204 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 14:05:50.221658 Conf loaded
[pearviewer/server/grpc:(*dirServer).ListDir] | INFO : dir.go:59: 2025/06/27 14:05:54.221754 Received ListDirReq: dirName:"test" pathName:"./filetest/"
[pearviewer/server/service:ListDir] | INFO : dir.go:115: 2025/06/27 14:05:54.221965 List dir created
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 14:05:54.227501 Start Download File: ./filetest/testfile2.txt
[pearviewer/server/service:DownloadFileStream] | ERROR : file.go:21: 2025/06/27 14:05:54.227527 Failed to open file: ./filetest/testfile2.txt
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 14:06:55.762281 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 14:06:55.762342 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 14:06:55.762393 Conf loaded
[pearviewer/server/grpc:(*dirServer).ListDir] | INFO : dir.go:59: 2025/06/27 14:07:03.183434 Received ListDirReq: dirName:"test" pathName:"./filetest/"
[pearviewer/server/service:ListDir] | INFO : dir.go:115: 2025/06/27 14:07:03.183605 List dir created
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 14:07:03.189052 Start Download File: ./filetest/testfile2.txt
[pearviewer/server/service:DownloadFileStream] | ERROR : file.go:21: 2025/06/27 14:07:03.189088 Failed to open file: ./filetest/testfile2.txt
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 14:07:11.496873 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 14:07:11.496913 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 14:07:11.496946 Conf loaded
[pearviewer/server/grpc:(*dirServer).ListDir] | INFO : dir.go:59: 2025/06/27 14:07:14.296868 Received ListDirReq: dirName:"test" pathName:"./filetest/"
[pearviewer/server/service:ListDir] | INFO : dir.go:115: 2025/06/27 14:07:14.297031 List dir created
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 14:09:02.862217 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 14:09:02.862286 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 14:09:02.862343 Conf loaded
[pearviewer/server/grpc:(*dirServer).ListDir] | INFO : dir.go:59: 2025/06/27 14:09:06.651909 Received ListDirReq: dirName:"test" pathName:"./filetest/"
[pearviewer/server/service:ListDir] | INFO : dir.go:115: 2025/06/27 14:09:06.652086 List dir created
[pearviewer/server/conf:GetConf] | INFO : conf.go:18: 2025/06/27 14:09:28.684513 Reading conf
[pearviewer/server/conf:GetConf] | INFO : conf.go:26: 2025/06/27 14:09:28.684574 Parsing json conf
[main:main] | INFO : main.go:19: 2025/06/27 14:09:28.684622 Conf loaded
[pearviewer/server/grpc:(*dirServer).ListDir] | INFO : dir.go:59: 2025/06/27 14:09:31.357948 Received ListDirReq: dirName:"test" pathName:"./filetest/"
[pearviewer/server/service:ListDir] | INFO : dir.go:115: 2025/06/27 14:09:31.358139 List dir created
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 14:09:31.364047 Start Download File: ./filetest/test/test1/test3/testfile2.txt
[pearviewer/server/service:DownloadFileStream] | INFO : file.go:43: 2025/06/27 14:09:31.369973 File read.
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 14:09:31.376152 Start Download File: ./filetest/test/test1/testfile1.txt
[pearviewer/server/service:DownloadFileStream] | INFO : file.go:43: 2025/06/27 14:09:31.376411 File read.
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 14:09:31.382267 Start Download File: ./filetest/test/test2/test7/testfile3.txt
[pearviewer/server/service:DownloadFileStream] | INFO : file.go:43: 2025/06/27 14:09:31.382444 File read.
[pearviewer/server/grpc:(*fileServer).DownloadFile] | INFO : file.go:14: 2025/06/27 14:09:31.387763 Start Download File: ./filetest/test/testfile.txt
[pearviewer/server/service:DownloadFileStream] | INFO : file.go:34: 2025/06/27 14:09:31.387936 Empty File../filetest/test/testfile.txt
